,epoch,batch,train_epoch_loss_avg_over_batch,train_acc,train_acc_clean_only,train_asr_bd_only,train_ra_bd_only,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,test_acc,test_asr,test_ra
14,14,1125,0.1779932975106769,0.9326805555555555,0.9460570987654321,0.8122916666666666,0.6743055555555556,1.2561356471004812,0.11164890928193927,0.6675,0.9707142857142858,0.029285714285714286
15,15,1125,0.17280184852745797,0.9349236111111111,0.9486728395061729,0.8111805555555556,0.6756944444444445,0.7765964987603101,0.04894047762222313,0.7607142857142857,0.9857142857142858,0.014285714285714285
16,16,1125,0.1650122582250171,0.9389305555555556,0.9530787037037037,0.8115972222222222,0.6748611111111111,1.1476010097698732,0.06392514986377633,0.6735714285714286,0.98,0.02
17,17,1125,0.16216828803552522,0.9405208333333334,0.9552314814814815,0.808125,0.6788888888888889,0.8726654811338945,0.05962002215859353,0.7582142857142857,0.985,0.015
18,18,1125,0.15660905976759062,0.9425902777777778,0.957391975308642,0.809375,0.6786111111111112,1.0227726333859293,0.10926556595685807,0.6857142857142857,0.9678571428571429,0.03214285714285714
19,19,1125,0.15251636949181557,0.9440208333333333,0.9588657407407407,0.8104166666666667,0.6775694444444444,0.9929944557899778,0.10397792503830385,0.7232142857142857,0.9721428571428572,0.027857142857142858
20,20,1125,0.1490542146133052,0.9456041666666667,0.9606712962962963,0.81,0.679375,0.762673331932588,0.0012322914923805167,0.7514285714285714,1.0,0.0
21,21,1125,0.14474043992824023,0.9466111111111111,0.9618981481481481,0.8090277777777778,0.6800694444444444,1.1106181710281156,0.07390101304785772,0.7010714285714286,0.98,0.02
22,22,1125,0.14026000766290558,0.9489930555555556,0.9641512345679012,0.8125694444444445,0.6776388888888889,0.9121116491203959,0.0779774645422797,0.7428571428571429,0.9807142857142858,0.019285714285714285
23,23,1125,0.1394749753938781,0.9490972222222223,0.9647376543209877,0.8083333333333333,0.6820138888888889,1.3938731219280849,0.0897785334170542,0.6664285714285715,0.9778571428571429,0.02214285714285714
24,24,1125,0.13644874039292335,0.9504236111111111,0.9662654320987655,0.8078472222222223,0.6808333333333333,0.8758416704156182,0.06829087363704192,0.7578571428571429,0.9807142857142858,0.019285714285714285
25,25,1125,0.1324571128487587,0.9533125,0.9694521604938272,0.8080555555555555,0.6827083333333334,0.9299258278174833,0.07534048564610368,0.745,0.9792857142857143,0.020714285714285713
26,26,1125,0.13047566073801783,0.9535833333333333,0.9688657407407407,0.8160416666666667,0.6740277777777778,1.0923373805867,0.003830482540003934,0.7010714285714286,0.9978571428571429,0.002142857142857143
27,27,1125,0.1298475454184744,0.9534930555555555,0.969591049382716,0.8086111111111111,0.6817361111111111,1.124319699677554,0.05555926952960859,0.7364285714285714,0.9857142857142858,0.014285714285714285
28,28,1125,0.1278238194088141,0.9545555555555556,0.9707484567901234,0.8088194444444444,0.6825,1.1911242292685942,0.029910375644249143,0.7078571428571429,0.9878571428571429,0.012142857142857143
29,29,1125,0.12514885717961524,0.9552916666666667,0.971412037037037,0.8102083333333333,0.6798611111111111,0.9851892505857077,0.12248458711176434,0.75,0.9707142857142858,0.029285714285714286
30,30,1125,0.1214305311077171,0.9568958333333333,0.972878086419753,0.8130555555555555,0.6765972222222222,1.1685781861570748,0.09243139836259863,0.7289285714285715,0.9771428571428571,0.022857142857142857
31,31,1125,0.12130041333370739,0.9570416666666667,0.9733796296296297,0.81,0.6814583333333334,0.8449331359429793,0.06914439469586466,0.7660714285714286,0.9814285714285714,0.018571428571428572
32,32,1125,0.11832074832585122,0.9582291666666667,0.9747376543209877,0.8096527777777778,0.6815277777777777,1.1571508024565198,0.049256348855454817,0.7092857142857143,0.985,0.015
33,33,1125,0.1171853927075863,0.9588541666666667,0.9753240740740741,0.810625,0.6831944444444444,1.0937190888957544,0.10911392204368232,0.7560714285714286,0.9778571428571429,0.02214285714285714
34,34,1125,0.11610241526034143,0.9591666666666666,0.9760416666666667,0.8072916666666666,0.6859722222222222,1.0798625407571143,0.08576915246191096,0.7196428571428571,0.9778571428571429,0.02214285714285714
35,35,1125,0.11449981538289124,0.9596666666666667,0.976141975308642,0.8113888888888889,0.6797916666666667,1.4136579846963286,0.14562673185190017,0.6832142857142857,0.9621428571428572,0.03785714285714286
36,36,1125,0.11041653495033582,0.9615347222222222,0.9779475308641975,0.8138194444444444,0.6801388888888888,1.1818269081413746,0.08177423161793161,0.7103571428571429,0.9814285714285714,0.018571428571428572
37,37,1125,0.11101567763586839,0.9609652777777777,0.9779475308641975,0.808125,0.6834722222222223,0.9865470994263887,0.05441612989207814,0.7410714285714286,0.9828571428571429,0.017142857142857144
38,38,1125,0.10812668842573961,0.9624375,0.9788271604938271,0.8149305555555556,0.6755555555555556,1.2799875343387777,0.0634724206346701,0.7621428571428571,0.9864285714285714,0.013571428571428571
39,39,1125,0.10709949548708068,0.9626666666666667,0.9796604938271605,0.8097222222222222,0.6847916666666667,1.001500365408984,0.05261922207070959,0.7739285714285714,0.9864285714285714,0.013571428571428571
40,40,1125,0.1046851581947671,0.9639166666666666,0.9808410493827161,0.8115972222222222,0.6816666666666666,1.098696526309306,0.10992030171275308,0.7346428571428572,0.9771428571428571,0.022857142857142857
41,41,1125,0.10196936956710285,0.9648888888888889,0.9816203703703704,0.8143055555555555,0.6795138888888889,1.0618649338456718,0.0348507598182757,0.7367857142857143,0.99,0.01
42,42,1125,0.10036612032022742,0.9656666666666667,0.9824228395061728,0.8148611111111111,0.6800694444444444,1.0599849386648699,0.04854346873269771,0.76,0.9878571428571429,0.012142857142857143
43,43,1125,0.10197069085637728,0.9648263888888889,0.9816049382716049,0.8138194444444444,0.6809722222222222,1.1252395050092177,0.09723195462092091,0.74,0.9814285714285714,0.018571428571428572
44,44,1125,0.09957771093481117,0.9660833333333333,0.9827314814814815,0.81625,0.6800694444444444,1.2072915159673854,0.06871806187237697,0.7267857142857143,0.985,0.015
45,45,1125,0.09720659757985009,0.966875,0.98375,0.815,0.6799305555555556,1.0978757508776404,0.06395730219082907,0.7432142857142857,0.9857142857142858,0.014285714285714285
46,46,1125,0.09675485150019328,0.9675625,0.984591049382716,0.8143055555555555,0.6803472222222222,1.1402978743003174,0.03481442990695624,0.7392857142857143,0.9885714285714285,0.011428571428571429
47,47,1125,0.0968591362055805,0.9664375,0.9840277777777777,0.808125,0.6870833333333334,1.0899955894459377,0.08175306262406097,0.7489285714285714,0.9807142857142858,0.019285714285714285
48,48,1125,0.09209401678045591,0.9688402777777778,0.9857638888888889,0.8165277777777777,0.6795138888888889,1.1511131172830409,0.024318300613561983,0.7485714285714286,0.9921428571428571,0.007857142857142858
49,49,1125,0.0931435628781716,0.9686319444444444,0.9856944444444444,0.8150694444444444,0.68125,1.4009657451798292,0.12355367717629467,0.7125,0.9757142857142858,0.024285714285714285
50,50,1125,0.09143664572967423,0.9690833333333333,0.9866358024691358,0.8111111111111111,0.6861805555555556,1.033725451339375,0.06684024707349388,0.7632142857142857,0.9857142857142858,0.014285714285714285
51,51,1125,0.09090321083946361,0.9688888888888889,0.9857793209876543,0.816875,0.6791666666666667,1.1223797299475833,0.08106604700548235,0.7492857142857143,0.9807142857142858,0.019285714285714285
52,52,1125,0.08891746751467387,0.9698541666666667,0.9873456790123457,0.8124305555555555,0.68375,1.1012760414318605,0.05882821517827159,0.7632142857142857,0.9892857142857143,0.010714285714285714
53,53,1125,0.0859766704307662,0.9711388888888889,0.9883256172839506,0.8164583333333333,0.6815277777777777,1.147303273732012,0.08872517331408082,0.7657142857142857,0.9792857142857143,0.020714285714285713
54,54,1125,0.08589178633027607,0.9707777777777777,0.9881172839506173,0.8147222222222222,0.6811805555555556,1.1382248062979092,0.06997170734658456,0.755,0.9857142857142858,0.014285714285714285
55,55,1125,0.08565981159773138,0.9706875,0.9883256172839506,0.8119444444444445,0.6854861111111111,1.119552061300386,0.018890629169329095,0.7714285714285715,0.9935714285714285,0.0064285714285714285
56,56,1125,0.08245890278286404,0.9722916666666667,0.9890432098765433,0.8215277777777777,0.6761805555555556,1.1001341356472536,0.057790434100421735,0.7764285714285715,0.985,0.015
57,57,1125,0.08058426827026738,0.9727361111111111,0.9899305555555555,0.8179861111111111,0.6804166666666667,1.1471096636219458,0.08103959340513195,0.7725,0.9842857142857143,0.015714285714285715
58,58,1125,0.07904968535817332,0.9735138888888889,0.9907253086419753,0.8186111111111111,0.6784027777777778,1.071000720966946,0.08635476727621691,0.7739285714285714,0.9864285714285714,0.013571428571428571
59,59,1125,0.0794029182402624,0.9731875,0.990270061728395,0.8194444444444444,0.6771527777777778,1.1300282315774397,0.05895532345642674,0.7717857142857143,0.99,0.01
60,60,1125,0.07627584567252133,0.9744027777777777,0.9918055555555556,0.8177777777777778,0.6815972222222222,1.2436097216877071,0.1257301339329305,0.7475,0.9771428571428571,0.022857142857142857
61,61,1125,0.07601465756942828,0.9744305555555556,0.9916435185185185,0.8195138888888889,0.6788888888888889,1.4403823456642302,0.07969024256511727,0.7228571428571429,0.9814285714285714,0.018571428571428572
62,62,1125,0.07199965261171261,0.9759444444444444,0.9927160493827161,0.825,0.6740972222222222,1.2738855799490756,0.09825325860451399,0.7557142857142857,0.9785714285714285,0.02142857142857143
63,63,1125,0.07168592135608197,0.9758819444444444,0.9925077160493827,0.82625,0.6722916666666666,1.2440605536103249,0.04634422703053464,0.7628571428571429,0.9878571428571429,0.012142857142857143
64,64,1125,0.07162844197120931,0.976,0.9929861111111111,0.823125,0.6756944444444445,1.2873331491242757,0.14621539968489247,0.755,0.9728571428571429,0.027142857142857142
65,65,1125,0.0693477524858382,0.9762916666666667,0.9933487654320987,0.8227777777777778,0.6763194444444445,1.4514940137212926,0.06469506048465105,0.7335714285714285,0.9857142857142858,0.014285714285714285
66,66,1125,0.06823845881140894,0.9768541666666667,0.9938348765432099,0.8240277777777778,0.6747916666666667,1.224352252754298,0.05569829872346914,0.7692857142857142,0.99,0.01
67,67,1125,0.06599545246859391,0.9775416666666666,0.9942438271604939,0.8272222222222222,0.6725694444444444,1.4514056867496534,0.10064110723429952,0.7407142857142858,0.9792857142857143,0.020714285714285713
68,68,1125,0.06489054773665137,0.9781041666666667,0.9947299382716049,0.8284722222222223,0.6717361111111111,1.3686130046844482,0.0850353450302712,0.7603571428571428,0.9828571428571429,0.017142857142857144
69,69,1125,0.06311063696278466,0.9786319444444445,0.995162037037037,0.8298611111111112,0.6703472222222222,1.2965460934422233,0.005468783427865922,0.7692857142857142,0.9971428571428571,0.002857142857142857
70,70,1125,0.06324349983698792,0.9783055555555555,0.9949382716049383,0.8286111111111111,0.6711805555555556,1.3732956688512454,0.1295021012192592,0.7589285714285714,0.9771428571428571,0.022857142857142857
71,71,1125,0.06103682237987717,0.9788333333333333,0.9953549382716049,0.8301388888888889,0.6697916666666667,1.3136256682601841,0.0882142458550251,0.7678571428571429,0.9842857142857143,0.015714285714285715
72,72,1125,0.057780895936820245,0.9795972222222222,0.9953240740740741,0.8380555555555556,0.6620138888888889,1.6439228657294402,0.07573181958452385,0.7232142857142857,0.9871428571428571,0.012857142857142857
73,73,1125,0.056636740565299985,0.9798958333333333,0.9955015432098765,0.8394444444444444,0.6610416666666666,1.4696682745760137,0.06562371499537469,0.765,0.9864285714285714,0.013571428571428571
74,74,1125,0.05511745437648561,0.9804583333333333,0.995871913580247,0.8417361111111111,0.6590277777777778,1.524373442611911,0.050175590890417385,0.7460714285714286,0.9914285714285714,0.008571428571428572
75,75,1125,0.052449007281412684,0.9815694444444445,0.9961574074074074,0.8502777777777778,0.6500694444444445,1.299822593277151,0.060898306182604174,0.7735714285714286,0.9907142857142858,0.009285714285714286
76,76,1125,0.051731114199592004,0.9818958333333333,0.996520061728395,0.8502777777777778,0.6504861111111111,1.456618557599458,0.11500685037456358,0.7521428571428571,0.9807142857142858,0.019285714285714285
77,77,1125,0.048942930747651395,0.9821805555555555,0.9961959876543209,0.8560416666666667,0.6447222222222222,1.485950301993977,0.103472828476449,0.7560714285714286,0.9842857142857143,0.015714285714285715
78,78,1125,0.04729655545742975,0.9825486111111111,0.9962962962962963,0.8588194444444445,0.6418055555555555,1.4480216855352575,0.10010051397164882,0.7657142857142857,0.985,0.015
79,79,1125,0.045812640586247046,0.9833194444444444,0.9962345679012345,0.8670833333333333,0.6338194444444445,1.7018973840908571,0.10390814490330574,0.7317857142857143,0.9842857142857143,0.015714285714285715
80,80,1125,0.04411310899547405,0.9837847222222222,0.9962345679012345,0.8717361111111112,0.6291666666666667,1.6110791767185384,0.05909405207520732,0.7496428571428572,0.9864285714285714,0.013571428571428571
81,81,1125,0.04219936715894275,0.984125,0.9962731481481482,0.8747916666666666,0.62625,1.4995369071310216,0.09188798541072174,0.7675,0.9892857142857143,0.010714285714285714
82,82,1125,0.041184903217272625,0.9846597222222222,0.9963425925925926,0.8795138888888889,0.6216666666666667,1.5857212408022447,0.1000529479325368,0.7535714285714286,0.9864285714285714,0.013571428571428571
83,83,1125,0.03773219022506641,0.9860555555555556,0.9965586419753086,0.8915277777777778,0.6089583333333334,1.5669496472586284,0.10998643130534963,0.7567857142857143,0.9842857142857143,0.015714285714285715
84,84,1125,0.036621977186037435,0.9859375,0.9962654320987654,0.8929861111111111,0.6081944444444445,1.6704551042480902,0.10715073010016402,0.7482142857142857,0.98,0.02
85,85,1125,0.03407036650718914,0.9871388888888889,0.9963194444444444,0.9045138888888888,0.59625,1.6683443452824245,0.11105613338507035,0.755,0.9814285714285714,0.018571428571428572
86,86,1125,0.03260928936757975,0.9876041666666666,0.9961728395061729,0.9104861111111111,0.5904166666666667,1.8128746585412459,0.12595885067077522,0.7514285714285714,0.9742857142857143,0.025714285714285714
87,87,1125,0.030140421244419284,0.9885208333333333,0.9965586419753086,0.9161805555555556,0.5848611111111112,1.6695025021379644,0.08130392855012113,0.7596428571428572,0.9842857142857143,0.015714285714285715
88,88,1125,0.0288013400832812,0.9890416666666667,0.9963888888888889,0.9229166666666667,0.5782638888888889,1.7209558175368742,0.08027773512400348,0.7571428571428571,0.9842857142857143,0.015714285714285715
89,89,1125,0.02614363838173449,0.9899166666666667,0.9966049382716049,0.9297222222222222,0.5714583333333333,1.7235274023630403,0.11652662662725727,0.7560714285714286,0.9807142857142858,0.019285714285714285
90,90,1125,0.025192414584362673,0.9905069444444444,0.9968055555555555,0.9338194444444444,0.5672222222222222,1.6517301824959842,0.12487970827549527,0.7678571428571429,0.98,0.02
91,91,1125,0.023967002018665275,0.9907222222222222,0.9966126543209877,0.9377083333333334,0.5634722222222223,1.6737888604402542,0.1288518616717986,0.7642857142857142,0.9764285714285714,0.023571428571428573
92,92,1125,0.02253410634967602,0.9912430555555556,0.9967206790123457,0.9419444444444445,0.5589583333333333,1.7544781145724384,0.12881112037311224,0.7596428571428572,0.9721428571428572,0.027857142857142858
93,93,1125,0.020970842630498938,0.9923888888888889,0.9970833333333333,0.9501388888888889,0.5507638888888889,1.7519368461587213,0.12238071755167436,0.7639285714285714,0.9728571428571429,0.027142857142857142
94,94,1125,0.019445185859066745,0.9926875,0.9971913580246914,0.9521527777777777,0.5488888888888889,1.715038080107082,0.12244788635606793,0.7607142857142857,0.9742857142857143,0.025714285714285714
95,95,1125,0.019152031663701767,0.9928402777777777,0.9972453703703704,0.9531944444444445,0.5479861111111111,1.8406970114870504,0.14896742618558081,0.7575,0.9678571428571429,0.03214285714285714
96,96,1125,0.018754256258822148,0.9930763888888889,0.9973302469135803,0.9547916666666667,0.5463888888888889,1.7587226277047938,0.13847980478947813,0.7621428571428571,0.97,0.03
97,97,1125,0.018158154459670187,0.9932916666666667,0.9974074074074074,0.95625,0.5449305555555556,1.7782922712239353,0.1457770663228902,0.7578571428571429,0.97,0.03
98,98,1125,0.018034109077933763,0.9933125,0.9972916666666667,0.9575,0.5435416666666667,1.8484248342839154,0.17586180999536405,0.7553571428571428,0.9635714285714285,0.03642857142857143
99,99,1125,0.017576235665163645,0.9935972222222222,0.9973611111111111,0.9597222222222223,0.5413194444444445,1.7743608206510544,0.1481468465433202,0.76,0.97,0.03
