,epoch,batch,train_epoch_loss_avg_over_batch,train_acc,train_acc_clean_only,train_asr_bd_only,train_ra_bd_only,clean_test_loss_avg_over_batch,bd_test_loss_avg_over_batch,test_acc,test_asr,test_ra
12,12,3375,0.16752417474985123,0.9446527777777778,0.9749331275720164,0.6721296296296296,0.4875925925925926,0.9983286413321779,0.14392527063292535,0.7664285714285715,0.971,0.027
13,13,3375,0.16623130232757993,0.9449444444444445,0.9754012345679013,0.6708333333333333,0.48824074074074075,0.8282936398701911,0.0344486702985705,0.8067857142857143,0.9902857142857143,0.009571428571428571
14,14,3375,0.16614436083369785,0.9449236111111111,0.9754140946502058,0.6705092592592593,0.4894675925925926,0.8043604475520127,0.0317023662906112,0.7884523809523809,0.9907142857142858,0.008714285714285714
15,15,3375,0.16428976060505265,0.9457430555555556,0.9765020576131688,0.668912037037037,0.49104166666666665,0.9723822721139048,0.07806149115726464,0.758095238095238,0.9841428571428571,0.015142857142857144
16,16,3375,0.16292749433826517,0.9462939814814815,0.9771604938271605,0.6684953703703703,0.4921064814814815,0.8861374000764706,0.1371882377960157,0.7879761904761905,0.9744285714285714,0.023
17,17,3375,0.1601119179725647,0.9473796296296296,0.9777572016460906,0.6739814814814815,0.48657407407407405,0.8203432170293209,0.06545033683942166,0.8147619047619048,0.9844285714285714,0.015428571428571429
18,18,3375,0.16178081589716453,0.9467314814814815,0.97752829218107,0.6695601851851852,0.48993055555555554,0.7680604103670428,0.11538677479283334,0.8103571428571429,0.9775714285714285,0.02142857142857143
19,19,3375,0.15972977201585417,0.9474143518518519,0.9779629629629629,0.6724768518518518,0.48736111111111113,0.7234146400270137,0.09988860468696327,0.8226190476190476,0.9815714285714285,0.017714285714285714
20,20,3375,0.15739672576166966,0.9481157407407408,0.9787577160493827,0.672337962962963,0.48872685185185183,0.790374372761245,0.09108401635626664,0.8117857142857143,0.9808571428571429,0.018
21,21,3375,0.1582413015956128,0.9484282407407407,0.9793544238683127,0.6700925925925926,0.4916203703703704,0.7632152214364121,0.0872746657562278,0.8120238095238095,0.982,0.01685714285714286
22,22,3375,0.15612010859008188,0.9488032407407407,0.979619341563786,0.6714583333333334,0.4887962962962963,0.8288087216064786,0.1143528761462552,0.7971428571428572,0.9778571428571429,0.019428571428571427
23,23,3375,0.15599510712314535,0.9489097222222223,0.979591049382716,0.6727777777777778,0.48780092592592594,0.8555301563588508,0.06563994524579109,0.784047619047619,0.984,0.014714285714285714
24,24,3375,0.1540130827040584,0.949662037037037,0.9804681069958848,0.6724074074074075,0.48886574074074074,0.9824095908834627,0.0758227756493842,0.7846428571428572,0.9848571428571429,0.013428571428571429
25,25,3375,0.15482202551872642,0.9493564814814814,0.980542695473251,0.6686805555555555,0.49180555555555555,0.7776495505575881,0.09066845327865436,0.8125,0.9828571428571429,0.016428571428571428
26,26,3375,0.15327603415096247,0.9499212962962963,0.9808024691358025,0.6719907407407407,0.4884953703703704,0.7360809738606666,0.09442076178927229,0.8245238095238095,0.9825714285714285,0.016142857142857143
27,27,3375,0.15280018931296135,0.9499722222222222,0.9809696502057613,0.6709953703703704,0.4907638888888889,0.8397982722839735,0.07399231927932058,0.8,0.9844285714285714,0.013
28,28,3375,0.14968444445950013,0.9511157407407408,0.9818415637860082,0.6745833333333333,0.4866898148148148,0.805055871365987,0.039464851254276505,0.8141666666666667,0.9895714285714285,0.01
29,29,3375,0.15184193722517403,0.9506157407407407,0.98184670781893,0.669537037037037,0.4920601851851852,0.693697470494292,0.06486491558290171,0.8223809523809524,0.9858571428571429,0.013428571428571429
30,30,3375,0.14930770153911024,0.9515185185185185,0.98252829218107,0.6724305555555555,0.48921296296296296,0.6821294019393849,0.09354333720680601,0.815,0.9814285714285714,0.017
31,31,3375,0.1478010799774417,0.9522476851851852,0.9830658436213991,0.6748842592592592,0.4866435185185185,0.8119355869871057,0.07498803057083436,0.8107142857142857,0.9845714285714285,0.013857142857142858
32,32,3375,0.15072933155132665,0.9505509259259259,0.9818981481481481,0.668425925925926,0.4932638888888889,0.7928416717402411,0.04246780357077,0.8141666666666667,0.9888571428571429,0.01042857142857143
33,33,3375,0.1463510731017148,0.9525625,0.9836728395061728,0.6725694444444444,0.48891203703703706,0.7488048883211432,0.06760788070942826,0.8176190476190476,0.9861428571428571,0.013142857142857144
34,34,3375,0.14680966937541962,0.9521203703703703,0.9834670781893005,0.67,0.49168981481481483,0.7053644338792021,0.068209139671473,0.8257142857142857,0.9861428571428571,0.013
35,35,3375,0.1455399126421522,0.9528032407407407,0.9838143004115226,0.6737037037037037,0.48777777777777775,0.6929523653463658,0.04546241682510299,0.8276190476190476,0.9892857142857143,0.01
36,36,3375,0.1458472053938442,0.9527847222222222,0.9840380658436214,0.6715046296296296,0.49060185185185184,0.8362550787684141,0.07260825461073017,0.8057142857142857,0.9821428571428571,0.01657142857142857
37,37,3375,0.14514941698643896,0.9529004629629629,0.9844264403292181,0.6691666666666667,0.4933564814814815,0.8461515103099924,0.060049449989045656,0.8026190476190476,0.987,0.012142857142857143
38,38,3375,0.1444780707028177,0.9531527777777777,0.9845396090534979,0.6706712962962963,0.4910185185185185,0.8452162701975215,0.060999521640042076,0.7965476190476191,0.9862857142857143,0.013428571428571429
39,39,3375,0.14313211497554074,0.9537199074074074,0.9851543209876543,0.6708101851851852,0.4923148148148148,0.7516933169611024,0.06302266959160492,0.8228571428571428,0.9871428571428571,0.012142857142857143
40,40,3375,0.14149802045800067,0.9542523148148148,0.9856352880658437,0.6718055555555555,0.49069444444444443,0.7267400435327241,0.10793292352120096,0.8104761904761905,0.9802857142857143,0.018285714285714287
41,41,3375,0.1409919645819399,0.9544791666666667,0.9857947530864197,0.6726388888888889,0.490462962962963,0.8092408005825498,0.07084508000395792,0.8095238095238095,0.9854285714285714,0.013571428571428571
42,42,3375,0.14262234129949852,0.953761574074074,0.985789609053498,0.6655092592592593,0.49724537037037037,0.8613469789199757,0.1012037254346069,0.7973809523809524,0.9811428571428571,0.01742857142857143
43,43,3375,0.13959841905589457,0.9550601851851852,0.9864891975308642,0.6721990740740741,0.49050925925925926,0.7719769895387193,0.013463501508654604,0.8120238095238095,0.9952857142857143,0.004428571428571428
44,44,3375,0.13919885977109273,0.9551759259259259,0.9868004115226338,0.6705555555555556,0.4921990740740741,0.7863822659110706,0.03773684150602838,0.8178571428571428,0.9894285714285714,0.009571428571428571
45,45,3375,0.13971924405075886,0.9549120370370371,0.9864248971193416,0.6712962962962963,0.49136574074074074,0.7323434219596852,0.08104977263296446,0.8261904761904761,0.982,0.017285714285714286
46,46,3375,0.13764739763295208,0.9555578703703703,0.9872247942386831,0.6705555555555556,0.49310185185185185,0.6646808648030414,0.08794219162293963,0.8325,0.9812857142857143,0.017714285714285714
47,47,3375,0.1371665218030965,0.9557546296296296,0.987636316872428,0.6688194444444444,0.49409722222222224,0.7519969036379321,0.06477508060104975,0.8207142857142857,0.985,0.013428571428571429
48,48,3375,0.13570374838952665,0.9565185185185185,0.9879449588477366,0.6736805555555555,0.4896759259259259,0.7050882311481418,0.007414375562505236,0.8289285714285715,0.9971428571428571,0.0027142857142857142
49,49,3375,0.13556657843015812,0.9564583333333333,0.9878446502057613,0.6739814814814815,0.4899074074074074,0.7395916164598682,0.07142286576563492,0.8267857142857142,0.9861428571428571,0.013428571428571429
50,50,3375,0.1339627704112618,0.9572546296296296,0.9885185185185185,0.6758796296296297,0.4875925925925926,0.7664838048460131,0.11296683764945059,0.8229761904761905,0.9785714285714285,0.018714285714285715
51,51,3375,0.13294120502692683,0.9574282407407407,0.9887242798353909,0.6757638888888889,0.4876388888888889,1.002761128626651,0.11899411583488638,0.8065476190476191,0.9778571428571429,0.02
52,52,3375,0.13354143588852,0.9569027777777778,0.9889557613168725,0.668425925925926,0.495,0.7694288526069034,0.04587271520117197,0.8117857142857143,0.9884285714285714,0.011285714285714286
53,53,3375,0.13234802639925922,0.9574583333333333,0.9894881687242798,0.6691898148148148,0.49451388888888886,0.8519268610345369,0.11341198208657179,0.8251190476190476,0.9801428571428571,0.017714285714285714
54,54,3375,0.1314727071153897,0.9578796296296296,0.9896116255144033,0.6722916666666666,0.4917592592592593,0.7072946534520297,0.06436576300905224,0.8398809523809524,0.9871428571428571,0.012
55,55,3375,0.13016270419955253,0.9583796296296296,0.9901466049382716,0.6724768518518518,0.4919212962962963,0.7489931520469713,0.09198270736696114,0.8258333333333333,0.9842857142857143,0.015142857142857144
56,56,3375,0.12914667508557992,0.9587361111111111,0.9902417695473251,0.6751851851851852,0.48935185185185187,0.9076324578120627,0.06445304467491621,0.8088095238095238,0.9855714285714285,0.012857142857142857
57,57,3375,0.12909077959921625,0.9586643518518518,0.9906069958847736,0.6711805555555556,0.4930555555555556,0.7991722422285061,0.02302117513487577,0.8210714285714286,0.9937142857142857,0.006
58,58,3375,0.1284762670971729,0.9590300925925926,0.9911342592592592,0.6700925925925926,0.49421296296296297,0.7748774761222937,0.04559726097352475,0.8172619047619047,0.9898571428571429,0.009857142857142858
59,59,3375,0.1253610245530252,0.9600949074074074,0.9915406378600823,0.6770833333333334,0.4876388888888889,0.8051967203729984,0.007617668369105311,0.8301190476190476,0.9974285714285714,0.0025714285714285713
60,60,3375,0.12728571608386657,0.9593425925925926,0.9915895061728395,0.6691203703703704,0.4960648148148148,0.797407454698149,0.058478181084633846,0.8239285714285715,0.9877142857142858,0.011285714285714286
61,61,3375,0.12642541736143606,0.959738425925926,0.9919007201646091,0.6702777777777778,0.4946064814814815,0.7375106685565587,0.07931316891653378,0.829047619047619,0.9854285714285714,0.014
62,62,3375,0.12400560421413845,0.960574074074074,0.992608024691358,0.6722685185185185,0.49280092592592595,0.8238064244153176,0.07692123019025365,0.8146428571428571,0.9852857142857143,0.013142857142857144
